window_count,trajectory_fraction,replicate,result_source,window_overlap_connected,included_in_valid_only_analysis,exclusion_reason,rmse_wham,avg_total_std,avg_total_variance,mean_crps_kj_mol,wham_inclusion_68,wham_inclusion_95,max_r_hat,min_effective_sample_size,divergence_count
16,0.4,3,nuts_refined_fast,True,True,,3.8039230750651245,0.6380634810972922,0.45260278453511466,3.1332170097842416,0.05,0.075,1.012556425717929,198.94901939653434,0
16,0.4,4,nuts_refined_fast,True,False,failed_sampler_diagnostics,8.314563499007892,1.1620137415860738,1.3545516787863963,7.352601307501099,0.025,0.0375,1.0528197345002117,110.83516168548569,0
16,0.4,5,nuts,False,True,,3.1809517458482266,0.3629324960993506,0.2860625445407545,2.2066072017755483,0.075,0.2,1.0192671787656173,230.32033195831127,0
16,0.6,1,nuts,True,True,,2.12254747934727,0.1604919335507343,0.037811115174841634,1.8740344069400188,0.0,0.0125,1.0088259665711907,174.31868893627828,0
16,0.6,2,nuts,True,True,,5.400315675953191,0.49765163240526533,0.2539518396118389,4.882097108348489,0.0125,0.0125,1.014541060075894,118.36624564251552,0
16,0.6,3,nuts,False,False,failed_sampler_diagnostics,14.824552577435993,3.118844262642914,9.777318773328364,12.578258563577865,0.0375,0.075,1.0311038857896857,61.823605215403944,0
16,0.6,4,nuts,True,True,,2.8685361129024805,0.36983334480114066,0.20565529729309548,2.3584329639925956,0.0375,0.1,1.02144685972702,115.49980230278678,0
16,0.6,5,nuts_refined_fast,False,False,failed_sampler_diagnostics,16.76001346858591,0.4990676845152713,0.7482158825827367,11.14116064677592,0.0125,0.025,1.0607866112188888,54.316286082684385,0
16,0.8,1,nuts,True,True,,1.904357683869157,0.14128036741483027,0.028579560301266592,1.6654174153411723,0.0,0.025,1.0054937533482808,167.89855833139077,0
16,0.8,2,nuts,False,False,failed_sampler_diagnostics,11.312755800154392,0.5042979832988086,0.5531476791209793,7.660909232364498,0.0125,0.0625,1.0345949536262526,60.936841020647236,0
16,0.8,3,nuts,False,False,failed_sampler_diagnostics,4.010698955450715,0.36877417164780196,0.46193700374242896,3.547731961520249,0.05,0.075,1.0435348820104544,63.255933276430326,0
16,0.8,4,nuts,True,False,failed_sampler_diagnostics,8.187582556498478,0.2525901562881482,0.12086373801557695,5.654743542606778,0.0125,0.0375,1.043371427441542,48.299365620374914,0
16,0.8,5,nuts_refined_fast,False,False,failed_sampler_diagnostics,15.358308319679491,2.8998604878683283,8.430491193168558,13.163041193466432,0.025,0.0375,1.0777280483871585,51.45099158195387,0
16,0.9,1,nuts_refined_fast,True,True,,1.835695700725173,0.1380981498162397,0.02784172545974334,1.561351795670668,0.0375,0.0625,1.020821190242614,236.7606985637617,0
16,0.9,2,nuts,True,True,,2.49674572998566,0.3425862113669614,0.4787535584973449,1.6746466163293412,0.0375,0.1125,1.009180925583,115.07521278488802,0
16,0.9,3,nuts,False,False,failed_sampler_diagnostics,11.865171148802384,0.4965939138991044,0.5851481034801871,8.036569021922006,0.0125,0.0125,1.0129479196398543,54.71175825225395,0
16,0.9,4,nuts,True,True,,1.489807725030414,0.17560146580137329,0.046588095829929635,1.2914130908422599,0.0,0.0125,1.01113060517776,139.6875500101548,0
16,0.9,5,nuts,True,True,,4.21947552230659,0.3597891926991822,0.13189815375602415,3.8009916154540493,0.0125,0.025,1.022052432621257,130.41851888834208,0
16,1.0,1,nuts,True,True,,1.9689998641965964,0.13115611665029298,0.025600878890283695,1.7312832295938783,0.0125,0.025,1.0091979506758542,208.74728123138516,0
16,1.0,2,nuts,True,False,failed_sampler_diagnostics,5.105323873769361,0.35571706096866756,0.523481101345848,4.3366972497030805,0.025,0.0375,1.0098085763098743,59.460153086436414,0
16,1.0,3,nuts,False,False,failed_sampler_diagnostics,11.815090387547226,0.37167590103585263,0.27203077667024395,7.597437557187608,0.0625,0.2375,1.2149155481840634,14.590699845067489,0
16,1.0,4,nuts,True,False,failed_sampler_diagnostics,6.610002076533019,0.6239553018056403,0.4105227295418774,6.071969199096162,0.0125,0.025,1.0473384959239962,43.813594842138976,0
16,1.0,5,nuts,True,True,,2.3231940142511642,0.2707532730841019,0.4629904087084619,1.486955005846217,0.15,0.1875,1.00446311672016,190.67585999980264,0
19,0.04,1,nuts,False,False,failed_sampler_diagnostics,6.649917436204963,0.559517818185485,0.37812009531121127,5.619734732064375,0.0375,0.1,1.0241840955255728,89.27170831167975,0
19,0.04,2,nuts,True,True,,7.315716874987041,0.5736859425093277,0.5525852489825405,6.026726596499337,0.0375,0.0625,1.011415664862379,125.68955922381852,0
19,0.04,3,nuts,False,False,failed_sampler_diagnostics,15.30792382293929,0.6248447703877096,0.4006714209329882,10.770120999745432,0.05,0.0625,1.0147821009095777,79.84041928328415,0
19,0.04,4,nuts,False,False,failed_sampler_diagnostics,9.51951464454603,2.985628322877909,8.917709809211399,6.8101586313192595,0.3125,0.3625,1.0165280689151286,96.96708022783794,0
19,0.04,5,nuts,True,True,,7.3703582206571445,0.6380157032844017,0.4532500490346386,6.111307442147895,0.0625,0.075,1.0224717373711867,222.04580805743146,0
19,0.063,1,nuts,True,True,,6.708820740571128,0.4341102055674705,0.24299181758780702,5.7912155910472345,0.0125,0.025,1.0172470764847328,156.08732669385864,0
19,0.063,2,nuts,False,False,failed_sampler_diagnostics,8.34428038563384,0.6119648851144568,0.4104081931749516,7.127927314216715,0.0,0.0125,1.0162251208622668,89.48008239959607,0
19,0.063,3,nuts,False,False,failed_sampler_diagnostics,20.41302831059342,3.0195214730832056,9.24718957706202,17.08901972649939,0.075,0.125,1.0474585091827715,71.39201789870533,0
19,0.063,4,nuts,True,True,,5.555337208383617,0.4873908045900345,0.3261443050305318,4.432291896447133,0.025,0.075,1.0154875055965604,199.4858820057071,0
19,0.063,5,nuts,False,True,,6.643919891154222,0.7432590707961226,0.982564289363005,5.6457062138257585,0.0125,0.0625,1.0047110554241119,242.1709835322854,0
19,0.1,1,nuts,True,True,,6.206472962822129,0.34994955526901755,0.1667611549753213,5.270695229799062,0.0125,0.025,1.0081762253878594,141.62790399558506,0
19,0.1,2,nuts,True,True,,3.119181474133476,0.5708635757903222,0.3684704775806996,2.4070071141791045,0.1,0.2625,1.0018425349328122,201.42387325791478,0
19,0.1,3,nuts,False,False,failed_sampler_diagnostics,4.553070440383724,0.7167633605220208,0.6241645644795394,3.740829594383965,0.025,0.1375,1.045753802935895,46.46781096996916,0
19,0.1,4,nuts,False,True,,9.105579576323539,0.9268475297554989,0.8619936027342694,7.499359058444727,0.0,0.0625,1.0065149972763765,126.92603358916155,0
19,0.1,5,nuts_refined_fast,True,True,,4.5554314199261245,0.5395385411119686,0.31105663859042976,3.4059767548695916,0.1375,0.225,1.0230033244700594,153.23471541638642,0
19,0.16,1,nuts,True,True,,5.062013303820283,0.2896465115027405,0.12382337199141018,4.251242641988751,0.025,0.025,1.0090517205582756,129.5081649202814,0
19,0.16,2,nuts,False,False,failed_sampler_diagnostics,2.466451684941955,0.3009418944707484,0.18215468500661797,1.7145927947672637,0.075,0.1625,1.0014438556847025,85.59967134035146,0
19,0.16,3,nuts,False,True,,8.148602579352518,0.7200153987240295,0.6539005349445466,7.395311519461333,0.0,0.025,1.0111930124897401,129.0516943829959,0
19,0.16,4,nuts,True,False,failed_sampler_diagnostics,2.790564788794534,0.29256727984524605,0.1193571503306758,2.3779556528269694,0.0375,0.075,1.0198219516110265,93.42483834841201,0
19,0.16,5,nuts,True,True,,2.964830524899707,0.2895564842775191,0.11925158185474276,2.319845962496905,0.075,0.1375,1.01261589082537,150.01660534766722,0
19,0.25,1,nuts,True,False,failed_sampler_diagnostics,1.9451513067739532,0.22481267333951482,0.07472428651279177,1.6667553051284745,0.0375,0.075,1.0422762930311722,69.67847049296368,0
19,0.25,2,nuts,False,True,,2.4524489585134854,0.32328978426831523,0.3200231994105947,1.2953131091480474,0.1,0.1875,1.0161862313972365,161.07500867830097,0
19,0.25,3,nuts,True,True,,1.81715917671698,0.2154811421475043,0.08109532340776587,1.2516492591926358,0.15,0.25,1.0223345283726677,126.62621471340991,0
19,0.25,4,nuts,True,False,failed_sampler_diagnostics,2.51296745217811,0.24506734481524636,0.10196946234229691,1.5859587858896247,0.1125,0.1875,1.0365155553181091,92.17652452613093,0
19,0.25,5,nuts,True,True,,2.2447427860346303,0.21729099138340233,0.07029240813029396,1.716902342114563,0.0375,0.075,1.0063437883898236,120.79132827552651,0
19,0.4,1,nuts,True,False,failed_sampler_diagnostics,1.5413344799191084,0.17400163235336935,0.04580151657998936,1.370390847712496,0.0375,0.075,1.0167131537191163,82.22542920990455,0
19,0.4,2,nuts,True,True,,1.1049185505233667,0.16104416586004558,0.032217352607044204,0.8891483243385172,0.025,0.125,1.0252179916085997,123.72389038003425,0
19,0.4,3,nuts,True,True,,1.6853449686377355,0.2155244164574511,0.08524866513704912,1.165783634717565,0.05,0.0875,1.024529584459013,118.00052926254482,0
19,0.4,4,nuts,False,True,,4.314043712122061,0.3151014014929614,0.1924917472660727,3.172747581175689,0.05,0.0625,1.0220842162192223,110.38568965077556,0
19,0.4,5,nuts,True,False,failed_sampler_diagnostics,2.3443886298281136,0.23145538793195114,0.11807179102344052,1.9424269810196584,0.0,0.0125,1.0298907094853837,83.22633904503427,0
19,0.6,1,nuts,True,True,,2.995966210626484,0.1423667217525428,0.030333106140715382,2.5955719346337265,0.0125,0.025,1.012039951155397,157.9134691272731,0
19,0.6,2,nuts,True,True,,4.050089115882741,0.26471894075235547,0.07930000252136662,3.730867636347509,0.0,0.0125,1.0239288306779752,105.50124642038494,0
19,0.6,3,nuts,False,False,failed_sampler_diagnostics,1.7598938050984871,0.264021648534478,0.260221226216815,1.204657226733127,0.1,0.25,1.0456240419624139,69.796124117865,0
19,0.6,4,nuts,False,True,,2.8953911328455244,0.2518517149609786,0.3031034689255526,2.3873875035330534,0.0125,0.025,1.004110316458073,307.5824640525708,0
19,0.6,5,nuts,True,False,failed_sampler_diagnostics,4.755735964812004,0.6143392917342653,0.40521923203098337,3.964441763373391,0.025,0.0375,1.03136449654433,38.06111656517223,0
19,0.8,1,nuts,True,True,,2.4657299721205894,0.1312889907944587,0.026865788108208576,2.18457132895787,0.0,0.0125,1.0097559593875267,130.4111578039491,0
19,0.8,2,nuts,True,True,,1.0969770719673655,0.1361488536238296,0.03149311082769004,0.7792489337805591,0.175,0.2875,1.0177865025344581,220.46288805706837,0
19,0.8,3,nuts,False,True,,2.417168593439374,0.2176647227447157,0.1918451876644794,1.411815250440163,0.025,0.0375,1.0236506933586953,125.87145969778024,0
19,0.8,4,nuts,False,True,,2.312734493913229,0.29434366887636704,0.4527101592887708,1.796660721542721,0.0375,0.05,1.0233278690158853,181.23772868016889,0
19,0.8,5,nuts,True,False,failed_sampler_diagnostics,2.61265268289323,0.1820869145077969,0.03874163785817345,2.3854412331540638,0.025,0.025,1.0107223686830378,66.96098889541943,0
19,0.9,1,nuts,True,False,failed_sampler_diagnostics,2.0137317759822793,0.12086351518739162,0.02188817674359474,1.8527339002653278,0.0125,0.0125,1.0284588705287534,66.03309667308073,0
19,0.9,2,nuts,True,False,failed_sampler_diagnostics,8.496844512648515,0.2784370079721253,0.2121717797074476,4.897574131863429,0.0375,0.1,1.154346840146884,16.738497481004114,0
19,0.9,3,nuts,True,False,failed_sampler_diagnostics,7.732105851627989,0.2847569084236141,0.13998449610735025,5.764252263946022,0.0125,0.025,1.0162279205774645,59.99834984891335,0
19,0.9,4,nuts,True,True,,1.7444145307173198,0.13067093532093024,0.026053081190160032,1.433075021002571,0.0375,0.075,1.011901288639752,177.3346254621488,0
19,0.9,5,nuts,True,True,,1.6066528844329349,0.1195332376530954,0.07540777525307518,1.291689180602993,0.0375,0.0875,1.007098933250656,298.16455018570616,0
19,1.0,1,nuts,True,True,,1.9650772804944665,0.11724020970724496,0.02080670359515544,1.80252857483054,0.0,0.0,1.0105860249646452,158.71419675697604,0
19,1.0,2,nuts,True,True,,2.045748018408448,0.10012918863135227,0.014329838761306769,1.8989799685281745,0.0,0.0125,1.0079569881552193,164.79768048706867,0
19,1.0,3,nuts,False,False,failed_sampler_diagnostics,5.3887481712631695,0.20150856240367515,0.07842599660293013,3.9727735040255174,0.0,0.0,1.0281683314554633,52.26410161438224,0
19,1.0,4,nuts,False,False,failed_sampler_diagnostics,13.720818926428484,0.35854636506860804,0.36234184501471317,8.264315423845737,0.05,0.3625,1.0222961044848846,44.841120831612386,0
19,1.0,5,nuts,True,True,,2.6176780649425946,0.0974893339946267,0.012871081450632186,2.0358383851682893,0.05,0.0875,1.01247377384275,139.54490881204592,0
22,0.04,1,nuts,False,False,failed_sampler_diagnostics,6.5112787221011885,0.47577405565514275,0.2541230951948619,5.5204205103108865,0.025,0.0875,1.0346999457572252,88.22907041834578,0
22,0.04,2,nuts,True,True,,9.105358909135209,0.582975137062349,0.3532821624918544,7.917020690531888,0.0125,0.0375,1.007430772827879,146.65948577923726,0
22,0.04,3,nuts,True,True,,5.334739457760922,0.6140985102560641,0.4144227905299721,4.22728193425512,0.15,0.25,1.026471597109931,120.6691533056524,0
22,0.04,4,nuts,True,True,,3.640076693633579,0.4909282137196212,0.47067024127983803,2.8317738846311817,0.075,0.1375,1.002556052322789,289.68355247121116,0
22,0.04,5,nuts,True,True,,6.139530103392527,0.4192558279351245,0.250869987148618,4.750968633146165,0.05,0.0625,1.0049068687145457,396.4303823629512,0
22,0.063,1,nuts,True,True,,6.109248303968432,0.36700029187281535,0.1582293893065112,5.296508922165314,0.0125,0.025,1.0176800132831625,152.85451478427976,0
22,0.063,2,nuts,False,False,failed_sampler_diagnostics,7.434361935926589,0.3906281076053329,0.24898868805072355,5.400565659860612,0.025,0.0625,1.0138275435335817,77.38933910746255,0
22,0.063,3,nuts_refined_fast,True,True,,6.263847212468586,0.5501518378209866,0.321947843573177,5.007168766100682,0.1,0.175,1.0320657902394483,198.24543607762183,0
22,0.063,4,nuts,True,False,failed_sampler_diagnostics,6.54703862143933,0.5532008157786306,0.32718239983061326,5.161602997575419,0.0375,0.125,1.0372684549129392,69.15803859237855,0
22,0.063,5,nuts,False,True,,16.028392722364984,3.0251518363516636,9.166314428261664,13.591388436066845,0.0625,0.075,1.0047696627912293,304.8983038675587,0
22,0.1,1,nuts,True,False,failed_sampler_diagnostics,5.619467773691576,0.27893385380788455,0.09158959736504804,4.76269398349633,0.0125,0.025,1.0159791421562379,96.59206264447624,0
22,0.1,2,nuts,True,True,,7.218370111894777,0.45511221645650207,0.20906144133254342,6.033993168994756,0.025,0.0625,1.0185694651620723,110.4425204248471,0
22,0.1,3,nuts,True,False,failed_sampler_diagnostics,6.071141758728794,0.34167360680618514,0.15453313792803844,5.046728838051972,0.0125,0.0125,1.0227578540804272,54.026413444130725,0
22,0.1,4,nuts,True,False,failed_sampler_diagnostics,5.395310190948684,0.23304515095803557,0.07274002443778814,3.8615320421821004,0.1,0.1625,1.0149030552129246,98.42448656895989,0
22,0.1,5,nuts,False,False,failed_sampler_diagnostics,7.107440751999291,0.31883613312794257,0.16603218732980235,4.853835260435043,0.1,0.15,1.0322392061959949,24.659000022663466,0
22,0.16,1,nuts,True,True,,5.12654175877504,0.21859945252184249,0.05659595413052794,4.240535620673502,0.0125,0.025,1.008255485278664,131.07227600749292,0
22,0.16,2,nuts,True,True,,4.474283226423456,0.22705776668047184,0.08080951599079991,2.982953465817643,0.1,0.1625,1.005806130239866,231.75331827473983,0
22,0.16,3,nuts,True,True,,2.862486738219352,0.29668874627634345,0.15046166709678221,2.224736351735031,0.05,0.1125,1.0174201995285994,250.3431546604053,0
22,0.16,4,nuts,True,True,,1.787584567518578,0.21269153757486872,0.07343981856240439,1.2451333528585535,0.1625,0.25,1.010769526822369,168.10995372502703,0
22,0.16,5,nuts,True,True,,4.499750201688606,0.18806512847858403,0.04662506472637874,3.109426650552453,0.0875,0.125,1.014689513705745,136.00646108087355,0
22,0.25,1,nuts,True,True,,2.2593300798093536,0.16845896089764745,0.03536797201837929,1.941573103631778,0.025,0.05,1.0048916446843719,156.19612756995875,0
22,0.25,2,nuts,True,False,failed_sampler_diagnostics,1.5906244947533361,0.14815625084349732,0.029770931939310935,1.035518118730058,0.125,0.25,1.0285289064142829,75.70450519570691,0
22,0.25,3,nuts,True,True,,2.2245323398118653,0.2205495967466959,0.063653010922362,1.939842585487358,0.0,0.0,1.024472744281167,122.20796847640376,0
22,0.25,4,nuts,True,True,,2.657888244584764,0.20979021376456322,0.0843068589477445,1.616374641063087,0.125,0.2,1.007189852253914,101.28333067145178,0
22,0.25,5,nuts,True,True,,0.8533013513694042,0.18251158080491844,0.0952430822960615,0.5528406552149399,0.175,0.35,1.0025296403117268,156.99114487195655,0
22,0.4,1,nuts,True,True,,1.4997698033571232,0.12806503677737213,0.020392857857122988,1.3667090660103132,0.025,0.025,1.0186401275118722,125.16642137922496,0
22,0.4,2,nuts,True,False,failed_sampler_diagnostics,1.3465983885507995,0.14357786834893083,0.033218203799822724,1.0818884176611239,0.0125,0.0375,1.0241749528506758,73.97898554037381,0
22,0.4,3,nuts,True,True,,3.174610067680475,0.20894983928488955,0.057799368848199986,2.338442642871443,0.0625,0.1,1.0208526168478531,162.81797671772605,0
22,0.4,4,nuts,True,True,,1.5464573286616423,0.13820334804949114,0.024543863154441008,1.3775911087831283,0.0375,0.0625,1.0153959003120983,142.46734482013787,0
22,0.4,5,nuts_refined_fast,True,False,failed_sampler_diagnostics,10.586123247177408,0.30137970978407874,0.16546782737474203,7.513914037108672,0.025,0.025,1.0186882270935427,91.63198495731935,0
22,0.6,1,nuts,True,True,,2.516403566755421,0.10948128675182718,0.015134367103997043,2.277160713428052,0.0125,0.025,1.0137710778277762,187.9305029938304,0
22,0.6,2,nuts,False,True,,2.6642594067374885,0.20249664420287256,0.2058388087326483,1.367901595687523,0.05,0.075,1.0130511576622325,121.84141786269547,0
22,0.6,3,nuts,True,False,failed_sampler_diagnostics,3.2302264133979866,0.5177037947599205,0.2765497653112545,2.761303872571421,0.025,0.025,1.0309038600014075,60.61277543258124,0
22,0.6,4,nuts,True,True,,1.8225567451414544,0.09981035635185198,0.013470444018088362,1.228395016206461,0.05,0.0875,1.0354998490361549,125.2191253062968,0
22,0.6,5,nuts,True,True,,0.49082924040680054,0.1602507889362233,0.046427678064004906,0.3223935970232362,0.15,0.35,1.0055116295674504,111.43972082480893,0
22,0.8,1,nuts,True,True,,2.2226204802003435,0.09773657562081058,0.01218858910825161,2.0444095072127384,0.0,0.0125,1.0028561236381335,206.69679257970617,0
22,0.8,2,nuts,True,True,,0.653525363794332,0.09566972283387196,0.012621226052870149,0.415751950292462,0.1125,0.2625,1.0013846362255834,142.6413297908983,0
22,0.8,3,nuts,True,False,failed_sampler_diagnostics,0.8441100862678984,0.12386532281622206,0.07270859886139003,0.4247835256907348,0.1625,0.2625,1.0387667829422302,52.31463554944127,0
22,0.8,4,nuts,True,True,,1.4318331330545997,0.09699275922997375,0.011153933631143717,1.243060543924924,0.0,0.0,1.0113142263867514,135.13571898750203,0
22,0.8,5,nuts,True,True,,1.4160430843966143,0.12667480830505365,0.02797587984898734,0.8131928610377287,0.25,0.45,1.0137129184875981,116.0283427943817,0
22,0.9,1,nuts,True,True,,1.8983935405041954,0.09540107823457555,0.012178556730337856,1.7959622858684354,0.0125,0.0125,1.0304538524291673,103.237284972059,0
22,0.9,2,nuts,True,True,,0.5132302912772648,0.09892453857863556,0.017121275134051643,0.373377801642928,0.0375,0.1125,1.0126587667347362,147.9557490798106,0
22,0.9,3,nuts,True,True,,1.9651461965383095,0.10120665743044861,0.01319128791222885,1.848981457948573,0.0125,0.0125,1.0057243149368238,185.16575259782536,0
22,0.9,4,nuts,True,True,,1.7365634690146923,0.10513970730377746,0.01281450413134402,1.6296665027688584,0.0125,0.0125,1.0049118749441233,120.75497331823017,0
22,0.9,5,nuts,True,True,,1.6868828863218825,0.09767720436888949,0.014360685081828214,1.5882255348025225,0.0125,0.0125,1.003517797039849,102.35639689464342,0
22,1.0,1,nuts,True,True,,1.937785420825014,0.09301368444802491,0.011343213860103184,1.8328888968364911,0.0,0.0,1.0082602798408844,129.11231525273314,0
22,1.0,2,nuts,True,True,,0.3774593097957562,0.07585322913189432,0.009811279377059284,0.24195665961527632,0.0875,0.4125,1.0095477191459672,171.80860822779152,0
22,1.0,3,nuts,True,True,,0.2634604116404793,0.08888928169689767,0.014324736487559806,0.12549819377315022,0.2,0.6375,1.0128496928656658,104.31059002162458,0
22,1.0,4,nuts,True,False,failed_sampler_diagnostics,0.3757808123982242,0.13029978244009643,0.02999247702762816,0.21619551870355233,0.1,0.7,1.0318556317598873,84.67929368136612,0
22,1.0,5,nuts_refined_fast,True,True,,0.6693258735653562,0.1149157301680809,0.07211717509421843,0.24299696354830833,0.0875,0.4625,1.0080200734254923,217.95565326392162,0
25,0.04,1,nuts,True,True,,5.368868135604362,0.31182738172741636,0.11669275541185639,4.19531937486184,0.05,0.0875,1.0229141135972877,119.25646267051374,0
25,0.063,1,nuts,True,True,,5.1171272958026455,0.2497432201762131,0.07602005750120079,3.9380956065853403,0.025,0.0625,1.0276716367434098,165.6885824324313,0
25,0.1,1,nuts,True,True,,4.474071910454243,0.1914003973401742,0.04455083161427805,3.250796367998251,0.1,0.15,1.0049673472704561,147.3304708082527,0
25,0.16,1,nuts,True,True,,4.306776238631732,0.1478715452323816,0.026344757873437024,2.9012165612949863,0.1,0.15,1.016809205153457,145.62654857209154,0
25,0.25,1,nuts,True,True,,1.4654498637885074,0.12215506785222577,0.018008462211406815,0.9952787983244035,0.125,0.2125,1.022870168227107,177.99883798631956,0
25,0.4,1,nuts,True,True,,0.7649834109168411,0.09867754183792028,0.011787313763945562,0.4924414890258343,0.1625,0.2625,1.012896062414935,132.60582555941903,0
25,0.6,1,nuts,True,True,,1.249156094935272,0.07925489580650547,0.007487244791183995,0.8530675078197743,0.0375,0.05,1.014460836855272,199.9577019039595,0
25,0.8,1,nuts,True,True,,0.5566520537008224,0.0686151853850516,0.005650450262589222,0.34084995139532326,0.1,0.1875,1.005338843551497,248.13665954308826,0
25,0.9,1,nuts,True,True,,0.18042156826618594,0.06511091018834071,0.005112373595654274,0.13123684898512938,0.2,0.3875,1.013071487678467,180.97108109284397,0
25,1.0,1,nuts,True,True,,0.15721823836296683,0.06147510773199226,0.004591614896706385,0.09757733690968168,0.075,0.5,1.0310296678754705,119.37437339761865,0
