x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
2.8464646464646464,8.735966773193596,2.707468325101195,2.707468325101195,0.0,7.33038473142627,7.33038473142627,0.0
2.8863636363636362,6.809541792619628,2.75044476832823,2.75044476832823,0.0,7.56494642362413,7.56494642362413,0.0
2.926262626262626,4.975811736309224,2.7894272278600916,2.7894272278600916,0.0,7.780904259527235,7.780904259527235,0.0
2.9661616161616164,3.5535150528233315,2.822344549116051,2.822344549116051,0.0,7.965628753925085,7.965628753925085,0.0
3.006060606060606,2.542723557156813,2.8500385656644807,2.8500385656644807,0.0,8.122719825774851,8.122719825774851,0.0
3.045959595959596,1.9434372578661094,2.8732874261539623,2.8732874261539623,0.0,8.255780633294462,8.255780633294462,0.0
3.0858585858585856,1.7556561549517966,2.892821172318805,2.892821172318805,0.0,8.368414335015947,8.368414335015947,0.0
3.125757575757576,1.97938024841334,2.909333959770064,2.909333959770064,0.0,8.46422408947136,8.46422408947136,0.0
3.1656565656565654,2.6146095382392542,2.9234932965875555,2.9234932965875555,0.0,8.546813055192372,8.546813055192372,0.0
3.2055555555555557,3.6613440241473336,2.9359469325420076,2.9359469325420076,0.0,8.619784390702822,8.619784390702822,0.0
3.245454545454545,5.119583698307652,2.947327815891177,2.947327815891177,0.0,8.686741254325856,8.686741254325856,0.0
3.2853535353535355,6.989328315664054,2.9582573921616864,2.9582573921616864,0.0,8.751286798279262,8.751286798279262,0.0
3.325252525252525,9.270569222620566,2.969347395230899,2.969347395230899,0.0,8.817023953564524,8.817023953564524,0.0
3.3651515151515152,11.962961639001158,2.9811987816635312,2.9811987816635312,0.0,8.887546175792124,8.887546175792124,0.0
3.405050505050505,15.051091582461424,2.9943247557939467,2.9943247557939467,0.0,8.965980743160479,8.965980743160479,0.0
3.444949494949495,17.928665492574485,3.0070365315296566,3.0070365315296566,0.0,9.042268701953907,9.042268701953907,0.0
3.4848484848484844,18.56483584549417,3.026008068885365,3.026008068885365,0.0,9.156724832959336,9.156724832959336,0.0
3.5247474747474747,17.33561588816306,3.0513381464757137,3.0513381464757137,0.0,9.310664484137844,9.310664484137844,0.0
3.564646464646464,16.21572372896328,3.0733565799717333,3.0733565799717333,0.0,9.445520667655549,9.445520667655549,0.0
3.6045454545454545,15.366991724209688,3.0910252620760006,3.0910252620760006,0.0,9.554437170792008,9.554437170792008,0.0
3.644444444444445,14.79221880429707,3.10486536324882,3.10486536324882,0.0,9.640188923902228,9.640188923902228,0.0
3.6843434343434343,14.49144533162125,3.1153961209963352,3.1153961209963352,0.0,9.705692990719013,9.705692990719013,0.0
3.7242424242424246,14.464671820462192,3.123118324748721,3.123118324748721,0.0,9.753868070381259,9.753868070381259,0.0
3.764141414141414,14.71189827640711,3.128519278872473,3.128519278872473,0.0,9.787632878276739,9.787632878276739,0.0
3.8040404040404043,15.233124697505726,3.132076967432097,3.132076967432097,0.0,9.809906129918641,9.809906129918641,0.0
3.8439393939393938,16.028351062543738,3.134263317071283,3.134263317071283,0.0,9.82360654073868,9.82360654073868,0.0
3.883838383838384,17.097577124839674,3.1355466549872215,3.1355466549872215,0.0,9.831652825601553,9.831652825601553,0.0
3.9237373737373735,18.440799726741346,3.136393421289747,3.136393421289747,0.0,9.836963693109604,9.836963693109604,0.0
