x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
3.8439393939393938,24.104377388462193,0.7298189392915506,0.7298189392915506,0.0,0.532635684148644,0.532635684148644,0.0
3.883838383838384,25.28979556570982,0.7324704069890524,0.7324704069890524,0.0,0.5365128971147081,0.5365128971147081,0.0
3.9237373737373735,26.332848474799654,0.7350376469639157,0.7350376469639157,0.0,0.54028034245425,0.54028034245425,0.0
3.963636363636364,27.08264689879745,0.7376122559653268,0.7376122559653268,0.0,0.5440718401502588,0.5440718401502588,0.0
4.003535353535353,27.526183216641233,0.7402675539933609,0.7402675539933609,0.0,0.5479960514953135,0.5479960514953135,0.0
4.043434343434344,27.784883823777047,0.7426652084282865,0.7426652084282865,0.0,0.5515516118098304,0.5515516118098304,0.0
4.083333333333333,27.977143008635114,0.7444351945122205,0.7444351945122205,0.0,0.5541837588284476,0.5541837588284476,0.0
4.123232323232323,28.156055066288825,0.7455377888044231,0.7455377888044231,0.0,0.5558265945353886,0.5558265945353886,0.0
4.163131313131313,28.32700414339097,0.7461929814262318,0.7461929814262318,0.0,0.5568039655297687,0.5568039655297687,0.0
4.203030303030303,28.476985882778994,0.7467073156310771,0.7467073156310771,0.0,0.557571815216969,0.557571815216969,0.0
4.2429292929292926,28.59939682336333,0.7472930005241426,0.7472930005241426,0.0,0.5584468286323763,0.5584468286323763,0.0
4.282828282828283,28.7067690386412,0.7479735687293094,0.7479735687293094,0.0,0.5594644595176589,0.5594644595176589,0.0
4.322727272727272,28.82403661872547,0.7486700042813133,0.7486700042813133,0.0,0.5605067753105816,0.5605067753105816,0.0
4.362626262626263,28.970480455397364,0.7493513143995918,0.7493513143995918,0.0,0.5615273923923958,0.5615273923923958,0.0
4.402525252525252,29.14746465038927,0.7500694991599435,0.7500694991599435,0.0,0.5626042535700485,0.5626042535700485,0.0
4.442424242424242,29.34076636953366,0.750873853576465,0.750873853576465,0.0,0.5638115439847705,0.5638115439847705,0.0
4.482323232323233,29.53406077105142,0.7517303549648054,0.7517303549648054,0.0,0.5650985265755124,0.5650985265755124,0.0
4.522222222222222,29.720855196960766,0.7525457882333151,0.7525457882333151,0.0,0.5663251633877014,0.5663251633877014,0.0
4.5621212121212125,29.903071057512218,0.753257929193583,0.753257929193583,0.0,0.567397507893005,0.567397507893005,0.0
4.602020202020202,30.080336445010406,0.7538700935678058,0.7538700935678058,0.0,0.5683201179759323,0.5683201179759323,0.0
4.641919191919192,30.246030207137036,0.754403379769706,0.754403379769706,0.0,0.5691244594079552,0.5691244594079552,0.0
4.681818181818182,30.3964111152169,0.7548577572168467,0.7548577572168467,0.0,0.5698102336304478,0.5698102336304478,0.0
